Points:0,Points:1,Points:2,U:0,U:1,U:2,wss,p
22.07011,121.5603,378.6137,0.2768061,-0.1109455,-0.2319648,0.0,43.976755397872
21.92381,116.816,378.6881,-0.02106215,0.025078879999999998,0.10563370000000001,0.0,58.44611168119349
21.926,116.7602,378.687,-0.0173313,0.019546980000000002,0.10016629999999999,0.0,58.50637339017349
21.91727,116.7507,378.6914,-0.01574255,0.01850834,0.09832668,0.0,58.5767409344205
21.9157,116.7577,378.6922,-0.016159,0.01912609,0.09913796,0.0,58.569394872108994
21.90878,116.769,378.6957,-0.01631287,0.020135339999999998,0.09987194,0.0,58.564101974218495
20.89038,123.5556,379.2136,0.19839649999999998,-0.1037209,-0.08005674000000002,0.0,141.68527698935497
20.9188,123.5535,379.1992,0.1963383,-0.1040136,-0.08046727000000001,0.0,140.37751791107
20.95659,123.596,379.18,0.17049489999999998,-0.09435873,-0.07262965,0.0,138.972700151065
20.9362,119.5516,379.1903,-0.04480141,0.01322356,0.12199070000000001,0.0,43.9780219603395
20.89908,119.5272,379.2092,-0.04791803,0.011860299999999999,0.1235236,0.0,43.1488901724045
20.97023,119.5575,379.173,-0.04186279,0.01591827,0.12171649999999999,0.0,44.36709661811899
20.94593,119.5401,379.1854,-0.04415958,0.01556715,0.1236922,0.0,44.034963942431
20.92402,119.5752,379.1965,-0.04529197,0.009262603000000001,0.1183604,0.0,43.924159724879495
20.94702,119.5182,379.1848,-0.04443183999999999,0.01809742,0.1259363,0.0,43.7922772414215
20.94614,119.5534,379.1853,-0.0439359,0.01405089,0.1220876,0.0,44.110104427345
23.86723,121.2146,377.6998,0.08853301,-0.3347386,-0.1366158,0.0,124.02317003795949
22.76721,121.4422,378.2592,0.35930370000000006,-0.15404099999999998,-0.28843409999999997,0.0,56.2076558373165
17.6306,124.969,380.8713,0.08677485000000001,-0.02769739,-0.03048291,0.0,182.418192588885
17.63139,124.9649,380.8709,0.08784811,-0.02813787,-0.030704090000000003,0.0,182.42632525314997
17.62926,124.9678,380.872,0.08718675,-0.02786983,-0.03051569,0.0,182.42552531895998
17.61994,124.9652,380.8767,0.08826839,-0.02850726,-0.03026179,0.0,182.53818271738498
17.63216,124.9682,380.8705,0.08692809,-0.027744239999999996,-0.0305817,0.0,182.408060089145
20.09795,124.1003,379.6166,0.09968833,-0.044277559999999994,-0.0401933,0.0,161.95240962719498
20.05734,124.1009,379.6372,0.1061468,-0.04667053,-0.04272964,0.0,161.80108874292
20.13905,124.0893,379.5957,0.09786906999999999,-0.04337039,-0.03945468,0.0,161.49138088902498
20.09662,124.1266,379.6173,0.08945024,-0.03983679,-0.03634413,0.0,161.56457486741
21.79664,120.4136,378.7528,0.008772675,0.01130646,0.004531547,0.0,52.188079858222
23.88398,117.6453,377.6913,-0.02879114,-0.08067862999999999,0.003515747,0.0,50.363536628724
20.84324,123.2216,379.2376,0.2820221,-0.1249303,-0.09384133,0.0,137.50788732681
20.83724,123.1774,379.2407,0.2893389,-0.12568780000000002,-0.09394849000000001,0.0,136.77754741134
20.86144,123.1318,379.2283,0.2970795,-0.1271705,-0.09583767,0.0,134.96729633937
24.14004,122.4813,377.5611,0.3433247,0.32634610000000003,-0.33668030000000004,0.0,-12.8575982148108
24.09445,122.4358,377.5843,0.34505420000000003,0.3155238,-0.3453529,0.0,-4.07694325953035
19.32671,121.9548,380.0088,0.08221357,-0.02194413,-0.023317679999999997,0.0,170.156268035105
19.27288,122.0017,380.0362,0.09803526,-0.02949637,-0.0281696,0.0,170.79634870946998
19.24743,121.9626,380.0491,0.07132276,-0.020561509999999998,-0.01957896,0.0,170.691424008215
19.28015,121.9515,380.0325,0.07132348000000001,-0.0195509,-0.01980668,0.0,170.59636516197
19.28758,121.8935,380.0287,0.03883816,-0.009475827,-0.010389619999999999,0.0,170.743419730565
24.06457,120.7209,377.5995,0.05987536,-0.1783338,-0.07091982,0.0,65.02911676885249
24.08863,120.6424,377.5872,0.05536018,-0.1616455,-0.0613158,0.0,64.12924413404849
18.5409,122.9638,380.4084,0.2928735,-0.1194081,-0.08164831,0.0,172.83458102558998
18.52939,122.9456,380.4142,0.2910518,-0.1187186,-0.08274289,0.0,172.95550441064498
18.57356,122.9719,380.3918,0.2945835,-0.12006489999999999,-0.08076594,0.0,172.65272931972999
18.5242,122.9668,380.4169,0.2924714,-0.11931570000000001,-0.081822,0.0,172.952038029155
18.55443,122.9489,380.4015,0.2924118,-0.1192292,-0.08205192,0.0,172.71072454850497
18.4852,122.9397,380.4367,0.2887185,-0.1178978,-0.08394916000000001,0.0,173.19121835196498
18.54716,122.9806,380.4052,0.2941368,-0.1199674,-0.0808854,0.0,172.87231125488498
20.93024,119.4513,379.1934,-0.046842810000000006,0.023139609999999998,0.1319163,0.0,42.9746378413495
20.9598,119.483,379.1783,-0.043987530000000004,0.02306058,0.1291879,0.0,43.6156784367425
22.47274,121.307,378.409,0.20694600000000002,-0.09162507,-0.18563559999999998,0.0,50.82889834375649
22.52852,121.2799,378.3806,0.2053296,-0.09222318,-0.1847646,0.0,51.462752863676
22.49288,121.2434,378.3987,0.1651315,-0.07459244,-0.1514749,0.0,51.138859510145
22.51904,121.31,378.3854,0.2248434,-0.09948945999999999,-0.1989452,0.0,51.094569820492
22.50037,121.2788,378.3949,0.1942935,-0.08689296,-0.1751035,0.0,52.1589222569965
17.12355,123.6195,381.1292,0.2368398,-0.1068576,-0.045039949999999995,0.0,194.45026938540497
17.15869,123.5699,381.1113,0.237308,-0.1056962,-0.048002,0.0,194.171625642555
22.71018,119.9936,378.2882,0.005408905,0.02062919,-0.029876589999999998,0.0,51.6609365592485
22.68388,119.9443,378.3016,0.00425241,0.019821500000000002,-0.02939209,0.0,51.77832690163099
22.79588,120.4745,378.2446,0.01750679,0.01747674,-0.02850896,0.0,51.477018356730994
22.75193,120.4854,378.267,0.0162679,0.020550739999999998,-0.026168740000000003,0.0,51.260996128721494
22.7635,120.4462,378.2611,0.015569550000000001,0.020745589999999998,-0.026806160000000002,0.0,51.449753933088495
23.55646,116.7783,377.8578,-0.07719000000000001,-0.06544448,0.11791299999999999,0.0,54.9855430463075
23.83393,116.7495,377.7168,-0.04724304,-0.06486602000000001,0.09928995,0.0,57.5026959619805
22.8479,119.7733,378.2182,-0.001045917,0.01785987,-0.03902576,0.0,51.48624426438899
22.8261,119.8093,378.2293,-5.9086620000000006e-05,0.01841359,-0.03773107,0.0,51.478724883003
22.81469,119.7638,378.235,-0.0012158969999999999,0.01825214,-0.037989510000000004,0.0,51.529720687615495
22.79189,119.7594,378.2466,-0.001293515,0.01829739,-0.03720864,0.0,51.5736370746465
22.28887,121.5984,378.5025,0.360719,-0.1350614,-0.27740729999999997,0.0,47.816572832237
22.34707,121.607,378.4729,0.3762801,-0.1394422,-0.2844563,0.0,48.8373288553865
22.34002,121.5493,378.4764,0.3430916,-0.13202529999999998,-0.27035990000000004,0.0,49.843446082858996
22.31931,121.5959,378.487,0.36538469999999995,-0.1366524,-0.2795693,0.0,48.160757849720994
22.31306,121.6384,378.4902,0.3857146,-0.1411413,-0.2865528,0.0,47.127909488065995
19.22055,123.9765,380.0628,0.2155795,-0.0880157,-0.06590853,0.0,168.62639389672998
20.10195,124.0612,379.6146,0.11478719999999999,-0.05084963,-0.04574743,0.0,161.65523407561
20.25816,123.7391,379.5351,0.1962124,-0.08709657,-0.06905827,0.0,157.497576123085
20.18017,123.806,379.5748,0.18532579999999998,-0.08151166,-0.06658623000000001,0.0,159.06611374731
20.16331,123.703,379.5834,0.2100816,-0.09104573,-0.07044453,0.0,158.61601744307
20.22855,123.6906,379.5502,0.20889970000000002,-0.09135808000000001,-0.07081648,0.0,157.645830592965
20.1993,123.7507,379.5651,0.1973135,-0.08656203,-0.06900381,0.0,158.41296748117497
18.95293,124.4921,380.1989,0.1116128,-0.04520507,-0.05175838,0.0,171.98491759344498
18.9333,124.4624,380.2089,0.12305619999999999,-0.049788,-0.0550056,0.0,171.94678739705498
18.91852,124.4918,380.2164,0.1158053,-0.04682147,-0.05317142,0.0,172.23969663295998
18.95882,124.4597,380.1959,0.1212503,-0.049086160000000004,-0.05455015999999999,0.0,171.82759720274498
18.95891,124.5209,380.1958,0.1003806,-0.04059571,-0.04743133,0.0,172.00558256002
18.94668,124.4913,380.2021,0.11262660000000001,-0.04560244,-0.05209093,0.0,172.06504433480998
24.57332,122.6445,377.3408,0.1297047,0.09322625000000001,-0.09517547,0.0,-22.2980722205945
24.57169,122.6884,377.3416,0.1529084,0.1139049,-0.114702,0.0,-18.1192960054535
24.5321,122.6535,377.3617,0.16468419999999998,0.1215732,-0.1244488,0.0,-21.862788031106
24.54276,122.6826,377.3563,0.17032889999999998,0.1269271,-0.1278365,0.0,-20.148795706665997
24.10355,119.1044,377.5797,0.04557111,-0.21806789999999998,-0.0695919,0.0,53.187117668113
24.12007,119.1147,377.5713,0.047533320000000004,-0.22366119999999998,-0.06857392,0.0,53.102057999242994
24.10715,119.1125,377.5778,0.04659677,-0.2205386,-0.06984849,0.0,53.186637707599
24.10823,119.0778,377.5773,0.04369034,-0.2153174,-0.0677571,0.0,52.7881504908505
24.11118,119.1048,377.5758,0.046217509999999996,-0.22030719999999998,-0.06914046,0.0,53.220541585018495
24.06758,119.0709,377.5979,0.03951847,-0.2006483,-0.06948526000000001,0.0,52.270313092954
21.63449,122.3979,378.8352,0.43914990000000004,-0.14290419999999998,-0.2008763,0.0,70.70967610006299
21.63266,122.2859,378.8362,0.4460575,-0.1369791,-0.21093109999999998,0.0,68.364402377348
21.58408,122.3308,378.8609,0.4402591,-0.1364282,-0.2007868,0.0,73.516191876732
21.61007,122.3308,378.8477,0.4420014,-0.13772890000000002,-0.20394179999999998,0.0,71.25264476376199
23.9011,120.6989,377.6826,0.1456947,-0.4137596,-0.180661,0.0,62.523682889063
23.90064,120.6622,377.6828,0.1461565,-0.4164204,-0.1812038,0.0,61.305649762423
23.89677,120.7093,377.6848,0.1467506,-0.4139149,-0.1824105,0.0,63.56703705307999
23.87519,120.6647,377.6958,0.1527153,-0.4103769,-0.1880076,0.0,61.7734379444985
23.89372,120.6942,377.6863,0.1477055,-0.4128933,-0.18293990000000002,0.0,62.2866223918565
23.869,120.713,377.6989,0.15429579999999998,-0.41005699999999995,-0.1921483,0.0,64.0304522615835
23.90682,120.6908,377.6797,0.1445929,-0.41161859999999995,-0.17826619999999999,0.0,62.811445881679
23.84207,120.6818,377.7126,0.1656738,-0.4069532,-0.19936050000000002,0.0,65.21431486607399
23.62237,121.2524,377.8243,0.2118675,-0.2753333,-0.246662,0.0,117.17368020713849
21.71614,121.9248,378.7937,0.436882,-0.12135030000000001,-0.259039,0.0,53.511637636759495
21.73302,121.907,378.7851,0.4338731,-0.12152850000000001,-0.2620014,0.0,51.567930877424494
21.70747,121.8955,378.7981,0.4290208,-0.1169163,-0.2592616,0.0,51.08699711016
24.11163,118.7554,377.5756,0.01956438,-0.17147210000000002,-0.04856318,0.0,51.5499323581495
24.1127,118.7572,377.575,0.019745040000000002,-0.1721059,-0.04862012,0.0,51.5627846341355
24.11261,118.756,377.575,0.01967023,-0.1719459,-0.04854535,0.0,51.54833248976949
24.11157,118.7578,377.5756,0.01971608,-0.1717379,-0.048716039999999995,0.0,51.549239081851496
24.11175,118.7568,377.5755,0.01966072,-0.17167349999999998,-0.048642200000000003,0.0,51.548065845039496
24.10785,118.7538,377.5775,0.01918434,-0.1697819,-0.04860277,0.0,51.477231672514996
24.10964,118.7573,377.5766,0.019538299999999998,-0.170911,-0.04875007,0.0,51.550772289049
22.61813,120.8607,378.335,0.03030671,0.007868648,-0.03264488,0.0,51.527467539647
17.17805,123.1861,381.1014,0.2016195,-0.08285740000000001,-0.06535203,0.0,194.9786259179
17.17179,123.2381,381.1046,0.2085736,-0.08716105,-0.061981919999999996,0.0,195.07755111272996
17.20443,123.2271,381.088,0.2110802,-0.08751025999999999,-0.06408836,0.0,194.337212019885
17.1907,123.2873,381.095,0.21754259999999997,-0.09200533999999999,-0.060300589999999994,0.0,194.53306257407
17.41342,124.4458,380.9818,0.1986836,-0.08680608,-0.03321557,0.0,186.13188706596
17.37145,124.5001,381.0031,0.19002549999999999,-0.08388918000000001,-0.03070982,0.0,186.27947492401498
17.44102,124.5177,380.9677,0.1874207,-0.08071766,-0.03264989,0.0,185.53420290366498
23.44058,121.7861,377.9168,0.31022659999999996,-0.09030538,-0.2824541,0.0,115.63490013478149
22.42963,121.7419,378.4309,0.42310929999999997,-0.1500832,-0.2958013,0.0,49.30911670841199
22.4819,121.7601,378.4043,0.426509,-0.1503574,-0.296633,0.0,49.59044023079849
21.43583,117.1686,378.9363,0.0009890445,0.0412287,0.06374233,0.0,58.666213573571994
21.78558,119.5945,378.7584,-0.002233891,0.00311923,0.04127879,0.0,51.33926968921299
20.51684,122.2075,379.4036,0.33615490000000003,-0.07870321,-0.1146483,0.0,141.79393471683
20.44934,122.2396,379.4379,0.3328545,-0.08130711,-0.1104899,0.0,144.755691055305
20.42278,122.2066,379.4514,0.3270722,-0.07804084,-0.1098475,0.0,145.49443027977
20.4626,122.2058,379.4312,0.3305753,-0.07802115999999999,-0.1116678,0.0,144.01775176503
20.45349,122.1589,379.4358,0.32267490000000004,-0.07290826,-0.1108239,0.0,144.792754672775
21.56915,117.9838,378.8685,-0.008227845000000001,0.08789286,0.10753629999999999,0.0,51.177229686791996
21.59734,118.0052,378.8541,-0.007906202,0.08367567,0.1037846,0.0,51.115621421925496
21.57412,118.0059,378.8659,-0.008145171,0.08661109,0.1064689,0.0,51.1397261055175
21.56339,117.9437,378.8714,-0.008226932999999999,0.08962773,0.10904540000000001,0.0,51.4305821770015
19.26762,123.848,380.0388,0.234545,-0.09597272999999999,-0.06478726,0.0,168.134034402785
19.25163,123.892,380.047,0.2283481,-0.093439,-0.06516994000000001,0.0,168.33668439758497
19.2792,123.8736,380.033,0.2298292,-0.09410322,-0.06523535,0.0,168.01137782698498
19.25874,123.8603,380.0434,0.23309149999999998,-0.09538927,-0.06485802,0.0,168.16869821768498
19.23517,123.8227,380.0554,0.2401679,-0.09829076,-0.06420591,0.0,168.27028985981497
19.24233,123.8532,380.0517,0.2351048,-0.09620203999999999,-0.06463062,0.0,168.313486306075
19.24614,124.5071,380.0498,0.06324181000000001,-0.025566770000000003,-0.02935997,0.0,169.23274401274998
18.16671,124.6634,380.5987,0.13384690000000002,-0.04864528,-0.05202549,0.0,178.43425367795498
18.12153,124.6344,380.6216,0.1437053,-0.05273986,-0.0516296,0.0,178.85755218683
21.28886,120.0881,379.011,-0.01256929,-0.00785682,0.042173480000000006,0.0,50.6517929140905
21.28868,120.1022,379.0111,-0.01223329,-0.008274634,0.03964366,0.0,50.6670983215925
21.29272,120.0951,379.009,-0.01226071,-0.007928433,0.04094305,0.0,50.679177327861495
18.27733,124.8831,380.5424,0.058843620000000006,-0.021892290000000002,-0.03182633,0.0,178.17120865181
18.32253,124.8729,380.5194,0.05684988,-0.02172399,-0.030633789999999998,0.0,177.88629875780498
18.35254,124.9148,380.5042,0.03719773,-0.01470217,-0.020573730000000002,0.0,178.022554214835
18.30931,124.9245,380.5262,0.03964052,-0.01550325,-0.022180650000000003,0.0,178.227070722745
25.06046,123.291,377.093,0.05754797,0.02653449,-0.04333778,0.0,-1.096501924922965
19.60197,122.1557,379.8688,0.227515,-0.06625779,-0.07459451,0.0,166.638957401675
19.89444,122.0589,379.7201,0.2322928,-0.05546247,-0.07631631999999999,0.0,160.63985094377
16.95599,123.5259,381.2144,0.2171323,-0.10094020000000001,-0.0406078,0.0,197.48401980097998
16.93836,123.595,381.2233,0.2200652,-0.10355,-0.03779515,0.0,197.39362723751
16.92154,123.5706,381.2319,0.2171632,-0.10229850000000001,-0.03766626,0.0,197.72919963021496
16.93823,123.5632,381.2234,0.2181105,-0.10225189999999999,-0.03867683,0.0,197.52574970122498
16.95436,123.556,381.2152,0.2190561,-0.10220599999999999,-0.03959686,0.0,197.33709855474999
16.95793,123.5831,381.2134,0.2210374,-0.1033982,-0.03897043,0.0,197.12804908643
16.90658,123.5516,381.2395,0.214498,-0.10119719999999999,-0.03749037,0.0,198.04917330621498
24.20356,119.7296,377.5288,0.08416404999999999,-0.2612162,-0.058954129999999993,0.0,54.673675370099495
24.17374,119.7532,377.5439,0.08996301000000001,-0.2806472,-0.0684861,0.0,51.708039350803
24.17931,119.7682,377.5411,0.08825305,-0.2745893,-0.06574808,0.0,52.7765514450955
24.21243,119.7745,377.5243,0.07827171,-0.2413323,-0.053214569999999996,0.0,53.741498726256
17.49666,124.8608,380.9394,0.1189309,-0.045367439999999995,-0.02827007,0.0,183.74248364042998
23.80555,121.1053,377.7312,0.1424781,-0.3624612,-0.19486070000000003,0.0,106.6782236606625
23.7525,121.1019,377.7582,0.1691201,-0.3463237,-0.2222747,0.0,102.31320943385299
23.81611,121.0627,377.7258,0.1442796,-0.37624070000000004,-0.1970539,0.0,97.91238481980449
23.77754,121.0801,377.7454,0.15865780000000002,-0.3606841,-0.21208649999999998,0.0,98.7422898774565
23.59926,121.3922,377.8361,0.2193985,-0.2227574,-0.2432321,0.0,131.952584357517
23.59301,121.3661,377.8393,0.2219003,-0.23245249999999998,-0.24606190000000003,0.0,128.370105752075
23.58259,121.383,377.8446,0.2263659,-0.2255227,-0.2480129,0.0,128.234890209492
23.55895,121.4115,377.8566,0.2366961,-0.21415710000000002,-0.25322859999999997,0.0,126.6758318054185
23.87423,121.7447,377.6963,0.10674120000000001,0.07314457,-0.09707244,0.0,193.242368758505
23.89865,121.7529,377.6838,0.08489321,0.09689855,-0.07037378,0.0,192.34470927496
21.34239,117.7704,378.9838,-0.006574918,0.1016947,0.1062251,0.0,52.999333117010494
21.36369,117.8429,378.9729,-0.0077315909999999995,0.10598,0.1135039,0.0,51.9514726570565
21.35964,117.7933,378.975,-0.006985179,0.1032567,0.1096259,0.0,52.8058023719765
21.35044,117.7821,378.9797,-0.006817998,0.1028382,0.10834640000000001,0.0,52.873103501828496
21.33924,117.7852,378.9854,-0.006919866,0.1025481,0.10683820000000001,0.0,52.822547661020494
21.34554,117.7864,378.9822,-0.006914452,0.10303789999999999,0.10801640000000001,0.0,52.85155860764449
16.92395,123.3462,381.2307,0.196247,-0.08974584000000001,-0.044808459999999994,0.0,198.54059954360497
16.86899,123.3229,381.2586,0.18715530000000002,-0.08665252000000001,-0.04289135,0.0,199.36439843693998
16.92619,123.4081,381.2295,0.2038406,-0.09408276,-0.042814639999999994,0.0,198.38514566601498
24.70785,123.2867,377.2723,0.06822781,0.030044780000000004,-0.04889876,0.0,-4.31125464957055
19.20344,124.2772,380.0715,0.1510011,-0.06122839,-0.0620594,0.0,169.51298762398
19.20964,124.2774,380.0683,0.1503061,-0.06095016,-0.06187339,0.0,169.4553923623
19.20471,124.2722,380.0709,0.1521611,-0.06172407,-0.06224677,0.0,169.46165851345498
19.20772,124.277,380.0693,0.1506383,-0.06108936,-0.06197882,0.0,169.47725723016
19.21154,124.2809,380.0674,0.1489727,-0.060404530000000005,-0.06143865,0.0,169.452859237365
16.74883,122.868,381.3197,0.06569546,-0.024148170000000004,-0.04732865,0.0,201.85179380074499
16.69772,122.8979,381.3457,0.06848509,-0.02721612,-0.04588692,0.0,202.361351879775
17.51826,123.2986,380.9284,0.25076139999999997,-0.1015471,-0.07113013,0.0,188.197450466905
17.51786,123.3915,380.9286,0.2572862,-0.1057467,-0.06645507,0.0,188.13758872502
17.47523,123.349,380.9503,0.2509941,-0.1028876,-0.06736115,0.0,188.97112015099998
17.50005,123.3284,380.9377,0.2514173,-0.1024051,-0.06902739000000001,0.0,188.67141147447998
17.53115,123.3416,380.9219,0.2552541,-0.1039576,-0.06911724999999999,0.0,187.95507040733497
23.38172,120.9044,377.9467,0.21799410000000002,-0.236218,-0.2400596,0.0,60.5098352335015
23.36415,120.8845,377.9557,0.2093724,-0.224731,-0.2304276,0.0,59.058074668779994
23.39451,120.8865,377.9402,0.21434830000000002,-0.2387843,-0.2380532,0.0,60.037754071273
18.12353,123.2527,380.6206,0.2900533,-0.1173705,-0.07637945,0.0,177.547126661245
18.14814,123.2805,380.6081,0.291917,-0.11826510000000001,-0.07502941,0.0,177.36274183044998
18.11823,123.2919,380.6234,0.29090330000000003,-0.1177204,-0.07484556,0.0,177.760975734705
18.13456,123.3338,380.615,0.2922065,-0.1183506,-0.07325197,0.0,177.64738507972498
18.15894,123.2488,380.6026,0.2916037,-0.1181746,-0.07613444,0.0,177.164224828965
18.90431,123.3589,380.2236,0.2993482,-0.12184020000000001,-0.06694858,0.0,170.49050720415997
18.87866,123.4353,380.2366,0.2954855,-0.1204832,-0.06570245,0.0,170.80314815008498
21.66752,118.8235,378.8184,-0.01410617,0.0256616,0.06379081,0.0,49.7730118774295
21.64073,118.8406,378.8321,-0.01525639,0.02703691,0.06690093,0.0,49.589280326223
21.63466,118.7963,378.8351,-0.01483581,0.03027784,0.06950630000000001,0.0,49.5934266517745
21.65849,118.8463,378.823,-0.01474578,0.02509586,0.06418335,0.0,49.6934984189435
23.90746,122.8002,377.6794,0.2359833,0.2420657,-0.3394676,0.0,-9.5598908481142
23.86815,122.8087,377.6993,0.2271325,0.23061430000000002,-0.3394038,0.0,-7.987305556887799
19.39815,124.175,379.9724,0.1597062,-0.0645802,-0.06287509,0.0,167.84592477201997
19.38233,124.2204,379.9805,0.1489081,-0.06001769999999999,-0.06040078,0.0,167.9221851648
19.42643,124.1884,379.9581,0.1532063,-0.06174941,-0.06123394,0.0,167.82965944349
24.31218,122.9442,377.4736,0.19445630000000003,0.19893709999999998,-0.2033256,0.0,-17.770044738099497
22.24035,121.4264,378.5271,0.2164905,-0.0936037,-0.1925923,0.0,49.052324501185495
22.28912,121.425,378.5023,0.23357489999999997,-0.09939429000000001,-0.2046309,0.0,49.478222796177995
21.19681,123.4077,379.0578,0.21902670000000002,-0.1221105,-0.1019912,0.0,126.38625562863848
21.12846,123.4151,379.0926,0.2255337,-0.12259510000000001,-0.09969949,0.0,128.241742979053
17.24329,123.0706,381.0683,0.18860700000000002,-0.07212857,-0.07682664,0.0,193.85711818352
17.19361,123.0365,381.0935,0.17457409999999998,-0.06589076,-0.07680078,0.0,194.99502456879497
23.85497,118.4161,377.7061,-0.012445059999999999,-0.05915141,-0.04356256,0.0,50.094865398775994
23.82485,118.3128,377.7214,-0.016207739999999998,-0.052150369999999995,-0.041819369999999995,0.0,50.0160318843515
23.76269,118.3546,377.753,-0.01786656,-0.04122242,-0.04548769,0.0,49.955810172081
23.81678,118.3547,377.7255,-0.01571457,-0.05068819,-0.04349425,0.0,49.975381895263
23.78758,119.3426,377.7403,0.028827349999999998,-0.1331331,-0.07786011,0.0,50.99157829352949
23.7778,119.3468,377.7453,0.027772790000000002,-0.1294417,-0.07727901,0.0,51.060465959525
23.78577,119.3236,377.7412,0.02697665,-0.1288316,-0.07650437,0.0,51.041174213309496
23.77295,119.3149,377.7478,0.02472043,-0.1221111,-0.07510309,0.0,50.999244329517
23.77954,119.3341,377.7444,0.02702945,-0.1280409,-0.07661818000000001,0.0,50.976019573533996
23.77361,119.336,377.7474,0.026435749999999997,-0.1259547,-0.07629404000000001,0.0,50.968926823716
23.78305,119.3367,377.7426,0.02767201,-0.1300239,-0.07711107,0.0,50.9651804652595
20.23648,122.4065,379.5462,0.3284241,-0.09488256,-0.09840458,0.0,151.658856470275
20.94496,118.8389,379.1859,-0.05278342999999999,0.08101169000000001,0.1674208,0.0,37.936052362087
19.70153,121.8911,379.8182,0.1087168,-0.019282,-0.03360592,0.0,164.47846847684997
19.75367,121.836,379.7917,0.07191553,-0.01110767,-0.0221672,0.0,164.27688506097
18.92854,123.3402,380.2113,0.2999677,-0.12195890000000001,-0.06718718,0.0,170.262125992915
18.89468,123.3418,380.2285,0.3003645,-0.1222496,-0.06734167,0.0,170.536770064815
21.48603,118.0531,378.9107,-0.009636244,0.09563268000000001,0.11426510000000001,0.0,50.5497746403925
21.42261,118.0667,378.943,-0.01089113,0.10290440000000001,0.11999549999999999,0.0,49.974795276856995
21.43746,118.0277,378.9354,-0.009966319,0.1021627,0.1185526,0.0,50.424638268603495
21.44344,118.1165,378.9324,-0.01128626,0.09867566,0.1182259,0.0,49.75771980216399
20.52557,123.3409,379.3991,0.2627332,-0.1129386,-0.07946928,0.0,148.724964506085
20.58257,123.3783,379.3701,0.2556778,-0.11257199999999999,-0.08097033,0.0,147.77037637268498
20.53007,123.4062,379.3969,0.2519347,-0.1105726,-0.07923268,0.0,149.246254953235
21.05117,119.7192,379.1319,-0.033393519999999996,0.004677837000000001,0.1018061,0.0,46.646855730672996
21.08001,119.6281,379.1172,-0.03138473,0.01656352,0.1121438,0.0,46.575901568019994
21.10298,119.6825,379.1055,-0.02878895,0.011944749999999999,0.1054199,0.0,47.107577827403496
22.05364,122.8349,378.6221,0.4103209,-0.14836259999999998,-0.26870259999999996,0.0,36.7236054425405
22.05739,122.834,378.6202,0.41043199999999996,-0.1479333,-0.2692933,0.0,36.455587492180996
22.04967,122.8306,378.6241,0.4113205,-0.1488885,-0.2677274,0.0,37.20909883468799
22.06772,122.8377,378.6149,0.4089618,-0.1465386,-0.2713455,0.0,35.6326285297455
22.05376,122.8223,378.622,0.4128131,-0.1487022,-0.2679247,0.0,37.1455973922385
22.05694,122.8308,378.6204,0.41122729999999996,-0.1481846,-0.2690037,0.0,36.5143959873825
21.75351,122.0825,378.7747,0.45471490000000003,-0.13494910000000002,-0.2462943,0.0,55.5016339212225
21.71201,122.101,378.7958,0.4535754,-0.1325661,-0.23997990000000002,0.0,58.445165092402
21.695,122.0906,378.8045,0.45263240000000005,-0.1304442,-0.2393806,0.0,58.899847685998
21.70853,122.1034,378.7976,0.4534676,-0.1324475,-0.2393597,0.0,58.769565070919995
21.70945,122.0985,378.7971,0.4534514,-0.1322287,-0.24001429999999999,0.0,58.507373307910996
21.71762,122.1036,378.793,0.4538362,-0.1331388,-0.2402722,0.0,58.243235038372994
21.71233,122.0969,378.7957,0.4535812,-0.1324176,-0.24049289999999998,0.0,58.300963622417996
18.67552,124.4803,380.34,0.1434674,-0.05653275,-0.05900196,0.0,173.95942181909498
18.6649,124.4854,380.3453,0.1430487,-0.05632033,-0.05886133,0.0,174.13980697894
23.36046,120.7563,377.9575,0.1658308,-0.1924224,-0.1890412,0.0,55.337687408982
23.32142,120.796,377.9774,0.17087070000000001,-0.1842449,-0.1906857,0.0,55.016300515912995
19.68669,124.0232,379.8257,0.17278359999999998,-0.0715224,-0.06492781,0.0,165.281202436515
19.6883,123.9968,379.8249,0.178643,-0.07403896,-0.06566217,0.0,165.09801750700498
19.66948,124.0242,379.8345,0.17394369999999998,-0.07190158,-0.06508964,0.0,165.30960010025998
19.68855,124.0254,379.8248,0.172076,-0.07122396,-0.06477068,0.0,165.27360306171
19.68415,124.0282,379.827,0.1717123,-0.07104101,-0.06470464,0.0,165.33093167866
19.72393,123.9934,379.8068,0.1765688,-0.07345792999999999,-0.06540832,0.0,165.03282287052
23.75271,121.6118,377.7581,0.1532053,-0.09693413,-0.175807,0.0,179.42763861957
23.74727,121.6466,377.7608,0.1614974,-0.07388341,-0.1822978,0.0,178.58850765425998
23.76124,121.6492,377.7537,0.1533381,-0.06787007,-0.1729523,0.0,182.24980644189
23.75039,121.6502,377.7592,0.1603538,-0.07088558,-0.18104130000000002,0.0,179.510165163505
19.8645,124.2858,379.7353,0.05837503,-0.026110790000000002,-0.02434025,0.0,164.99882566744498
19.83061,124.3257,379.7526,0.04562922999999999,-0.02018719,-0.01908712,0.0,165.34866355320497
19.08706,123.3253,380.1307,0.2982802,-0.1208164,-0.06676324,0.0,169.01436197887998
19.1409,123.3257,380.1033,0.2973289,-0.1202579,-0.06653796,0.0,168.57039850342997
