x,y,z,u,v,w
25.28139,-223.4529,-183.703,0.14386513333333334,0.32976496666666666,0.27137836666666665
25.45843,-224.9523,-181.9749,0.15995036666666668,0.3666353333333333,0.3017205333333333
27.23532,-225.1587,-182.6661,0.0023492416666666665,0.005384886666666667,0.004431463333333333
25.10747,-223.374,-183.7066,0.10344923333333333,0.2371244,0.19514026666666667
25.85192,-224.565,-182.6542,0.30160366666666666,0.6913303333333334,0.5689266666666667
24.57404,-223.9403,-182.7357,0.13930413333333333,0.31931033333333336,0.26277476666666666
25.26556,-223.4308,-183.7214,0.1355471666666667,0.3106986333333333,0.2556878333333334
26.01608,-225.1428,-182.0391,0.14714586666666665,0.337285,0.2775669
24.8819,-224.4729,-182.2518,0.17585166666666666,0.403084,0.3317157333333334
24.98439,-223.1834,-183.873,0.01433325,0.03285440333333333,0.02703736
26.4588,-223.952,-183.7207,0.19914300000000001,0.45647166666666666,0.375651
25.8409,-225.3856,-181.6512,0.009152400000000002,0.02097896,0.01726452666666667
24.9265,-224.6461,-182.0649,0.14757403333333333,0.33826633333333334,0.2783746
26.12094,-225.2038,-182.0206,0.1276661666666667,0.2926339333333333,0.24082156666666665
25.08944,-224.0839,-182.8345,0.2596139666666667,0.5950823333333334,0.48971966666666666
26.03115,-223.925,-183.5269,0.2627290666666667,0.6022226666666667,0.49559600000000004
26.98964,-224.4766,-183.3647,0.1404989,0.3220489,0.2650284666666667
26.6966,-224.582,-183.0814,0.2180615666666667,0.4998366666666667,0.411338
26.16451,-224.6392,-182.7297,0.2862747666666667,0.6561936666666667,0.540011
27.27076,-224.2164,-183.8299,0.006846033333333334,0.01569235,0.012913936666666667
26.95475,-224.1117,-183.7896,0.101298,0.23219333333333333,0.1910823
24.57479,-223.3243,-183.4846,0.022965426666666667,0.052640900000000004,0.043320566666666664
26.20978,-223.9319,-183.6132,0.24021383333333332,0.5506136666666667,0.45312466666666673
25.85464,-224.4253,-182.8253,0.3154635333333333,0.7230996666666667,0.595071
24.92687,-223.8808,-182.995,0.21905900000000003,0.502123,0.4132193333333333
25.50219,-224.2419,-182.8614,0.3088389,0.7079146666666667,0.5825746666666667
26.2827,-223.9492,-183.6308,0.2328625666666667,0.5337633333333334,0.4392576666666667
24.21696,-223.6744,-182.8695,0.010384993333333334,0.023804283333333332,0.01958961
25.85259,-223.7277,-183.6719,0.2263540666666667,0.5188446666666667,0.4269803333333333
26.76928,-224.5635,-183.1423,0.20171863333333334,0.4623756666666667,0.3805096666666667
26.51829,-224.9779,-182.5058,0.18921843333333335,0.433723,0.35692999999999997
25.89935,-225.2128,-181.8921,0.10876316666666666,0.24930486666666668,0.20516416666666668
26.24826,-225.4349,-181.8072,0.02193223,0.05027263333333333,0.0413716
25.23544,-223.7232,-183.3502,0.22742620000000002,0.521302,0.4290026666666667
24.88619,-223.3826,-183.5789,0.0912286,0.20911243333333335,0.17208800000000002
26.15043,-224.2565,-183.1873,0.2994617,0.6864203333333334,0.564886
24.78528,-224.7447,-181.8703,0.07086403333333334,0.16243323333333334,0.13367356666666666
27.36341,-224.9302,-183.0118,0.002364437333333333,0.00541972,0.0044601300000000005
26.81241,-224.6537,-183.0556,0.1883659,0.4317686666666667,0.355322
25.19934,-223.3147,-183.8274,0.08235893333333333,0.18878163333333334,0.15535683333333333
26.38583,-224.1171,-183.4815,0.2499077666666667,0.5728340000000001,0.4714106666666667
26.44128,-225.4695,-181.8676,0.002327396,0.005334813333333333,0.004390256666666667
26.86858,-224.8273,-182.8745,0.16013666666666668,0.3670623333333333,0.3020719333333333
25.89982,-223.9413,-183.4373,0.2771193666666667,0.6352076666666666,0.522741
25.62849,-223.1913,-184.2048,0.0023622433333333336,0.005414690000000001,0.00445599
24.54513,-224.6814,-181.8199,0.00769033,0.017627630000000002,0.014506566666666668
26.87552,-223.744,-184.1944,0.009532526666666668,0.021850276666666668,0.01798157
25.54005,-223.1875,-184.1626,0.013821836666666667,0.03168215333333334,0.02607266
25.50457,-223.1742,-184.16,0.002366617666666667,0.005424716666666667,0.004464243333333334
24.84069,-224.283,-182.4607,0.19603706666666668,0.44935233333333335,0.36979233333333333
25.85712,-224.1425,-183.1702,0.3107782,0.7123600000000001,0.586233
26.23771,-224.8761,-182.4806,0.2379758,0.5454836666666667,0.44890300000000005
26.33999,-223.7243,-183.9345,0.1511663,0.3465006666666667,0.28515076666666667
24.84124,-224.5381,-182.151,0.1505872666666667,0.3451733333333334,0.2840585666666667
25.90054,-225.417,-181.6447,0.0,0.0,0.0
25.89001,-225.3983,-181.6618,0.007186333333333334,0.016472373333333335,0.013555853333333335
26.73965,-224.6001,-183.0822,0.20952293333333336,0.4802646666666667,0.3952313333333334
24.59276,-223.2767,-183.552,0.012555946666666666,0.0287805,0.023684763333333334
26.89781,-224.0376,-183.8496,0.10177986666666666,0.2332979,0.19199126666666666
24.40698,-223.8021,-182.8151,0.08338113333333333,0.19112463333333335,0.157285
26.98,-225.2684,-182.3976,0.027046550000000003,0.0619956,0.05101896666666667
25.17842,-224.9206,-181.865,0.1124821,0.25782930000000004,0.21217926666666664
25.26754,-223.5075,-183.6293,0.1645768,0.37724,0.3104475666666667
25.46193,-223.3552,-183.9174,0.1005131,0.23039420000000002,0.1896017
27.19773,-224.7851,-183.1002,0.07082226666666668,0.16233750000000002,0.1335948
25.67915,-225.2532,-181.7264,0.05391913333333334,0.1235924,0.10170973333333333
27.00472,-224.4241,-183.4366,0.13405540000000002,0.30727923333333335,0.25287383333333335
24.31651,-224.3542,-182.0963,0.007269453333333333,0.016662906666666668,0.013712653333333335
24.79963,-223.4629,-183.4355,0.10587616666666667,0.24268730000000002,0.19971826666666667
25.06176,-224.8132,-181.9337,0.12682620000000003,0.2907086,0.23923713333333332
24.57512,-224.0206,-182.6387,0.1408998,0.32296783333333334,0.26578470000000004
26.67767,-224.0449,-183.7239,0.16982836666666667,0.38927733333333336,0.32035376666666665
26.1215,-224.9873,-182.2839,0.2097852666666667,0.480866,0.395726
26.72483,-224.8719,-182.744,0.18300366666666668,0.41947766666666664,0.34520666666666666
26.60021,-223.5447,-184.2906,0.0022953306666666667,0.005261313333333334,0.00432977
24.21616,-223.9556,-182.5275,0.019783966666666666,0.045348433333333334,0.03731926666666667
26.56304,-223.9765,-183.7462,0.18132163333333334,0.415622,0.342034
26.94128,-224.128,-183.7626,0.10910306666666666,0.2500839666666667,0.2058053
25.26763,-224.961,-181.8632,0.1166408,0.26736183333333335,0.22002400000000003
27.07026,-224.259,-183.672,0.09091130000000001,0.20838516666666668,0.17148946666666667
27.02629,-225.0017,-182.7462,0.0924888,0.2120011,0.17446520000000001
26.0295,-225.2591,-181.9049,0.09513683333333334,0.21807086666666667,0.17946026666666667
25.1394,-225.0894,-181.6391,0.023778016666666665,0.05450353333333334,0.0448534
25.32366,-223.6812,-183.448,0.2218822666666667,0.5085943333333334,0.418545
26.60658,-223.9224,-183.835,0.155042,0.35538433333333336,0.29246170000000005
24.79472,-224.0728,-182.6918,0.19800986666666667,0.4538743333333334,0.3735136666666667
25.97375,-224.8722,-182.3455,0.24120736666666667,0.552891,0.45499866666666666
24.54248,-223.286,-183.514,0.0023261783333333335,0.005332023333333334,0.00438796
26.07285,-224.9167,-182.344,0.23047450000000003,0.5282893333333334,0.43475300000000006
25.80845,-224.2554,-183.0073,0.3185287,0.7301253333333334,0.600853
24.24534,-224.2221,-182.2191,0.002315016,0.005306436666666667,0.004366903333333333
25.98613,-225.2146,-181.936,0.11641736666666666,0.26684973333333334,0.2196026
26.11937,-225.2374,-181.9789,0.11185840000000001,0.2563997,0.21100276666666667
24.60365,-224.1275,-182.5239,0.14426453333333336,0.33068043333333336,0.27213170000000003
26.67795,-224.2642,-183.4576,0.20879333333333333,0.47859233333333334,0.393855
24.64686,-223.9988,-182.7033,0.16213046666666667,0.37163233333333334,0.3058329333333334
25.32384,-224.1629,-182.8628,0.2918687,0.6690159999999999,0.550563
26.46118,-224.4306,-183.1404,0.26439603333333334,0.6060436666666668,0.4987403333333334
26.11799,-223.4594,-184.1387,0.080737,0.1850638,0.15229726666666668
24.69267,-223.9486,-182.7886,0.17331,0.397258,0.32692133333333334
25.44315,-224.567,-182.435,0.2711109666666667,0.6214353333333333,0.5114070000000001
27.20068,-225.0424,-182.7891,0.03534180000000001,0.08100983333333334,0.0666666
26.99788,-223.855,-184.1245,0.0119167,0.027315233333333334,0.02247893
24.88429,-224.5562,-182.1518,0.1589584666666667,0.3643616666666667,0.2998494666666667
26.29805,-224.1159,-183.4363,0.26442963333333336,0.6061206666666668,0.4988036666666667
25.3974,-223.5599,-183.6344,0.1872571,0.42922733333333335,0.3532303333333333
24.52625,-224.6862,-181.804,0.0,0.0,0.0
26.37983,-225.341,-181.9911,0.067081,0.1537617666666667,0.12653746666666668
27.28646,-224.4307,-183.5778,0.033144403333333336,0.07597296666666667,0.06252156666666667
26.65143,-224.4162,-183.2588,0.22682973333333334,0.519935,0.4278776666666667
25.06019,-224.7778,-181.9759,0.1404906,0.32202993333333335,0.26501283333333336
25.09182,-224.5625,-182.2542,0.21027223333333336,0.48198199999999997,0.3966446666666667
25.01296,-224.5641,-182.2104,0.1900628,0.4356583333333333,0.35852266666666666
27.34011,-224.5624,-183.4464,0.023855526666666668,0.054681166666666677,0.0449996
24.70817,-223.5308,-183.3044,0.115248,0.2641693,0.21739673333333334
25.32405,-224.3388,-182.6492,0.2853793333333334,0.6541410000000001,0.538322
27.33942,-224.7799,-183.1817,0.023569633333333333,0.05402586666666667,0.0444603
25.80941,-223.6376,-183.7585,0.19812813333333334,0.45414566666666667,0.37373666666666666
24.9503,-223.1785,-183.8609,0.0023862383333333338,0.00546969,0.004501253333333333
26.3394,-223.6621,-184.0097,0.12618966666666667,0.2892496,0.23803643333333332
26.47555,-224.414,-183.1683,0.26150473333333335,0.5994163333333334,0.4932863333333334
25.79633,-224.6114,-182.5683,0.29296503333333335,0.671529,0.5526313333333334
26.89963,-225.3737,-182.227,0.0023443396666666667,0.005373650000000001,0.004422216666666667
26.60738,-224.9074,-182.6387,0.19821513333333335,0.454345,0.37390066666666666
24.3205,-224.4035,-182.0385,0.0,0.0,0.0
26.03392,-225.0219,-182.1954,0.19570603333333336,0.4485936666666667,0.36916766666666667
24.78944,-224.8224,-181.778,0.041830933333333334,0.09588406666666667,0.0789073
25.89806,-224.2966,-183.0047,0.31769506666666664,0.7282146666666667,0.5992803333333334
25.76695,-224.7588,-182.3736,0.2599422666666667,0.5958346666666667,0.490339
26.80518,-223.8201,-184.0646,0.060820933333333334,0.1394126,0.11472886666666667
24.83791,-223.7248,-183.1375,0.1793247,0.41104466666666667,0.33826700000000004
24.95712,-224.3912,-182.3909,0.21123133333333335,0.4841806666666667,0.3984536666666667
24.56421,-223.5624,-183.1897,0.09110613333333334,0.2088318,0.17185703333333335
26.85571,-224.3064,-183.5006,0.16637983333333334,0.38137266666666664,0.3138486666666667
24.97606,-223.3597,-183.6543,0.0899905,0.20627450000000003,0.16975253333333334
26.16397,-224.0563,-183.4377,0.2739050333333334,0.62784,0.5166776666666667
25.23596,-223.8994,-183.1363,0.26355233333333333,0.6041096666666667,0.497149
25.46217,-223.3217,-183.9583,0.08383093333333333,0.19215569999999998,0.15813353333333333
26.16433,-223.4084,-184.2252,0.044261833333333334,0.10145616666666668,0.08349283333333334
26.4559,-225.2245,-182.1731,0.11402406666666669,0.26136380000000003,0.21508796666666669
25.05884,-224.0765,-182.8273,0.25318283333333336,0.580341,0.47758833333333334
24.47313,-223.9966,-182.6138,0.10990633333333333,0.25192523333333333,0.20732056666666668
25.70865,-223.3035,-184.1111,0.05832286666666667,0.13368656666666667,0.11001666666666667
26.87101,-224.4684,-183.3118,0.1759421,0.40329133333333333,0.33188636666666665
25.94326,-225.0844,-182.0715,0.1667479666666667,0.3822166666666667,0.3145431
24.8231,-224.4396,-182.261,0.16727433333333333,0.383423,0.31553600000000004
25.08846,-224.4829,-182.3491,0.2255241,0.516942,0.42541466666666666
26.64888,-224.0771,-183.6696,0.18562856666666666,0.4254943333333333,0.35015833333333335
26.47113,-223.8154,-183.8932,0.15545573333333335,0.3563326666666667,0.2932421
25.30583,-225.199,-181.5943,0.01094199,0.025081023333333334,0.0206403
24.62511,-224.7307,-181.8024,0.020904216666666666,0.047916233333333336,0.039432433333333336
25.66275,-223.6032,-183.7225,0.19637856666666667,0.4501353333333334,0.37043633333333337
25.61982,-223.9513,-183.2768,0.28964036666666665,0.6639083333333333,0.5463596666666667
25.41288,-224.0565,-183.0392,0.2963384,0.6792613333333334,0.5589946666666666
26.14876,-223.7789,-183.7667,0.20661656666666667,0.4736026666666667,0.3897486666666667
26.82768,-224.8571,-182.8166,0.16466816666666667,0.37744933333333336,0.3106199333333334
24.87365,-224.9619,-181.6533,0.008388506666666667,0.019227973333333332,0.01582356
24.49217,-224.239,-182.3293,0.09515466666666667,0.21811173333333334,0.17949393333333336
26.90248,-224.6955,-183.0526,0.16409536666666666,0.37613633333333335,0.3095394
25.54594,-224.7342,-182.2863,0.24601183333333332,0.5639036666666667,0.46406166666666665
26.10532,-223.6883,-183.8538,0.1811889,0.4153176666666667,0.3417836666666667
25.98512,-223.6397,-183.8491,0.18212086666666666,0.417454,0.3435416666666667
24.53403,-223.2788,-183.5183,0.0,0.0,0.0
25.98602,-223.5066,-184.0113,0.12309690000000001,0.28216043333333335,0.23220246666666666
26.91611,-224.933,-182.7712,0.13250453333333334,0.3037243666666667,0.24994840000000002
26.25273,-224.5999,-182.8242,0.28498280000000004,0.653232,0.537574
27.19788,-224.0585,-183.9832,0.0,0.0,0.0
26.55952,-224.2551,-183.4058,0.23584736666666667,0.540605,0.44488800000000006
26.56344,-225.4676,-181.9346,0.0,0.0,0.0
26.03235,-223.8534,-183.6145,0.24313363333333335,0.5573063333333333,0.45863233333333336
24.21676,-223.636,-182.916,0.0023244100000000003,0.0053279700000000004,0.004384623333333333
24.55177,-223.294,-183.5092,0.010613316666666666,0.024327643333333333,0.020020306666666668
24.30333,-223.7772,-182.7903,0.048125133333333334,0.11031153333333334,0.0907803
27.30089,-224.9486,-182.9563,0.020997560000000002,0.048130200000000005,0.039608500000000005
24.83809,-223.9441,-182.8711,0.2051251666666667,0.470184,0.38693533333333335
25.66741,-223.2066,-184.207,0.010943753333333334,0.025085063333333334,0.020643623333333333
25.92837,-224.0847,-183.2783,0.30049860000000006,0.6887973333333334,0.5668420000000001
26.25025,-223.4455,-184.2257,0.04588366666666667,0.10517366666666667,0.0865521
26.96734,-225.358,-182.282,0.0,0.0,0.0
24.23931,-224.2074,-182.2338,0.0023154103333333335,0.005307340000000001,0.004367646666666667
25.80966,-223.8569,-183.4921,0.26467023333333334,0.6066720000000001,0.4992576666666667
24.92821,-224.7804,-181.9027,0.10054403333333334,0.23046510000000003,0.18966006666666668
26.24979,-224.5203,-182.9194,0.2908940666666667,0.6667820000000001,0.5487246666666666
24.70621,-223.7484,-183.039,0.15812323333333334,0.362447,0.29827390000000004
24.80824,-224.9346,-181.6517,0.0,0.0,0.0
26.87063,-224.3645,-183.4379,0.16764013333333336,0.3842616666666667,0.316226
25.01645,-224.2854,-182.5509,0.23730003333333333,0.5439346666666667,0.44762833333333335
24.31648,-223.7243,-182.8617,0.0440799,0.10103913333333334,0.08314963333333333
25.92781,-223.4327,-184.0703,0.0997383,0.22861823333333334,0.1881402
26.47362,-225.067,-182.3738,0.16741493333333335,0.3837453333333334,0.3158012
24.7523,-223.8433,-182.9481,0.1794559,0.41134533333333334,0.3385146666666667
25.23364,-224.6965,-182.1665,0.20416536666666668,0.467984,0.385125
26.25248,-224.3807,-183.0905,0.29362910000000003,0.673051,0.553884
26.51414,-223.7283,-184.022,0.11173733333333334,0.2561222,0.21077443333333334
26.1189,-224.9107,-182.3756,0.23461976666666667,0.537791,0.44257233333333335
24.18211,-223.83,-182.662,0.008330710000000002,0.019095493333333335,0.015714536666666667
24.64995,-223.859,-182.8747,0.1563581666666667,0.35840133333333335,0.29494443333333337
25.23552,-223.4608,-183.6691,0.1449002,0.33213753333333335,0.27333083333333336
25.45119,-225.2678,-181.5878,0.0023422386666666667,0.005368836666666667,0.004418253333333334
25.76404,-224.5638,-182.609,0.2985427666666667,0.6843140000000001,0.5631526666666667
26.38381,-224.2531,-183.3152,0.26875906666666666,0.6160446666666667,0.5069706666666667
26.19191,-223.5152,-184.11,0.092857,0.21284506666666667,0.17515973333333335
26.9469,-224.3871,-183.4509,0.1475438,0.338197,0.2783175
24.27341,-223.988,-182.5184,0.03790266666666667,0.08687980000000001,0.07149726666666667
25.45822,-223.4572,-183.7915,0.14317553333333333,0.32818423333333335,0.2700775
25.63537,-224.5559,-182.5504,0.2930722666666667,0.6717746666666667,0.5528333333333334
26.91159,-225.3575,-182.253,0.01133277,0.025976763333333333,0.021377443333333333
24.61867,-223.9665,-182.7275,0.15429033333333333,0.3536613333333333,0.2910438
26.23591,-224.8366,-182.5278,0.24654126666666665,0.565117,0.46506033333333335
24.97405,-224.6694,-182.0619,0.15245536666666668,0.34945533333333334,0.2875824666666667
25.50098,-223.9424,-183.2247,0.28610046666666666,0.655794,0.5396823333333334
25.94498,-224.3272,-182.9925,0.3163011,0.7250193333333333,0.596651
26.84693,-223.8711,-184.0249,0.06627050000000001,0.151904,0.1250086
24.6628,-223.8027,-182.9499,0.15429963333333335,0.3536826666666667,0.29106136666666665
27.04043,-224.1876,-183.7429,0.08791273333333334,0.20151193333333334,0.16583320000000001
24.60394,-224.3468,-182.2576,0.11702143333333334,0.26823430000000004,0.22074203333333334
24.34912,-223.4331,-183.2328,0.002323425,0.00532571,0.004382766666666667
25.58685,-224.7409,-182.2998,0.2469645,0.5660873333333334,0.4658586666666667
25.35385,-224.5262,-182.4372,0.26611103333333336,0.6099746666666667,0.5019753333333333
26.23671,-225.3464,-181.9087,0.06445186666666668,0.14773536666666667,0.12157803333333334
26.20966,-223.6762,-183.9238,0.15712293333333333,0.36015433333333335,0.296387
25.04422,-223.5155,-183.5012,0.1556548,0.356789,0.29361763333333335
25.72314,-224.557,-182.5955,0.29861560000000004,0.684481,0.5632900000000001
26.38619,-224.3364,-183.2152,0.2740556,0.628185,0.5169616666666667
25.70701,-224.5706,-182.5705,0.29454436666666667,0.675149,0.5556103333333333
26.73352,-223.8371,-184.006,0.09044833333333334,0.20732396666666666,0.17061616666666665
25.31247,-225.0486,-181.7805,0.0856086,0.1962304,0.16148676666666667
25.9733,-224.215,-183.1438,0.3109730666666667,0.7128066666666667,0.5866003333333334
26.38475,-225.4286,-181.8873,0.022714066666666668,0.05206476666666667,0.042846433333333336
25.63441,-224.8468,-182.1964,0.22180733333333333,0.5084226666666667,0.4184036666666667
25.15307,-223.3652,-183.7416,0.10262423333333333,0.23523333333333332,0.19358403333333335
25.10592,-224.3265,-182.5484,0.25142970000000003,0.5763223333333333,0.4742816666666667
24.40564,-223.7627,-182.8622,0.07936443333333333,0.18191766666666667,0.1497082
26.36788,-223.6937,-183.9865,0.13283236666666667,0.30447586666666665,0.2505668
26.64905,-224.5588,-183.0844,0.22986643333333334,0.5268953333333334,0.433606
25.49923,-224.9591,-181.9883,0.1611101,0.36929333333333336,0.30390813333333333
25.41348,-224.4951,-182.5066,0.27974973333333336,0.641237,0.5277026666666667
25.90084,-224.8549,-182.3279,0.24298853333333334,0.5569736666666667,0.4583586666666667
25.37099,-224.1505,-182.9028,0.29726033333333335,0.6813743333333333,0.5607336666666667
26.05993,-224.3958,-182.97,0.31008303333333337,0.7107663333333334,0.5849216666666667
27.07205,-224.4382,-183.4552,0.11166443333333334,0.25595513333333336,0.21063693333333333
24.84866,-223.2707,-183.695,0.0391815,0.0898111,0.07390956666666668
24.61576,-223.7715,-182.9629,0.13819263333333334,0.3167625666666667,0.2606781
25.70868,-225.0482,-181.9911,0.15690930000000003,0.3596646666666667,0.29598403333333334
24.5394,-223.458,-183.3033,0.0589955,0.1352284,0.11128550000000001
24.89131,-223.3254,-183.651,0.067497,0.15471533333333334,0.1273222
24.2566,-224.1238,-182.3444,0.022119160000000002,0.050701133333333336,0.04172423333333334
25.63748,-223.289,-184.0909,0.052318899999999995,0.11992436666666667,0.09869113333333333
27.22398,-225.1523,-182.6679,0.009675663333333334,0.022178376666666666,0.01825158
25.45897,-224.1514,-182.9483,0.3046103666666667,0.698222,0.5745983333333333
26.06835,-225.4429,-181.7022,0.0023310256666666668,0.005343133333333333,0.0043971033333333335
25.45703,-223.5288,-183.7038,0.17527273333333335,0.40175700000000003,0.33062373333333334
24.86672,-223.6926,-183.1919,0.18090673333333332,0.414671,0.34125133333333335
26.25104,-225.3301,-181.936,0.07293076666666667,0.1671705666666667,0.13757213333333335
24.37642,-224.4604,-181.9989,0.0071207300000000005,0.016322006666666666,0.013432110000000002
26.20766,-224.2505,-183.2249,0.29332006666666666,0.6723426666666666,0.553301
26.42958,-224.4632,-183.0841,0.26943826666666665,0.6176013333333334,0.5082516666666668
24.69241,-223.7293,-183.0549,0.15186826666666667,0.34810966666666665,0.28647496666666666
27.33533,-224.3073,-183.7538,0.0,0.0,0.0
25.05968,-224.0121,-182.9059,0.2522418,0.578184,0.47581333333333337
26.14779,-224.6161,-182.7489,0.2897788666666667,0.6642256666666667,0.546621
24.9771,-223.166,-183.8903,0.0,0.0,0.0
25.98966,-224.0545,-183.3474,0.2919279666666667,0.6691516666666667,0.550675
27.21044,-224.4713,-183.4883,0.06749543333333334,0.15471173333333335,0.12731920000000002
26.60491,-225.0865,-182.4197,0.15137473333333334,0.3469783333333334,0.2855439333333334
27.21536,-224.2299,-183.7841,0.031430523333333335,0.07204446666666668,0.059288600000000004
24.2449,-223.5775,-183.0021,0.0023240643333333334,0.005327176666666667,0.004383973333333333
25.23711,-224.4179,-182.507,0.26458813333333336,0.606484,0.4991026666666667
25.3245,-224.7773,-182.1165,0.1974129,0.452506,0.3723876666666667
26.47245,-224.9121,-182.5614,0.21217086666666668,0.48633400000000004,0.400226
27.25585,-224.5015,-183.4757,0.05102873333333333,0.11696709999999999,0.09625746666666667
25.54497,-224.6905,-182.3389,0.25565383333333336,0.586005,0.4822496666666667
26.98535,-224.8356,-182.9263,0.12870696666666667,0.2950196666666667,0.2427849
24.92787,-223.6267,-183.3043,0.1750595,0.401268,0.3302214333333333
25.7517,-224.7004,-182.4365,0.2730378,0.625852,0.5150416666666667
26.82393,-224.9164,-182.7425,0.15647483333333334,0.3586686666666667,0.2951645
24.584,-223.4089,-183.3867,0.05437856666666667,0.1246455,0.10257636666666667
25.01359,-223.7268,-183.2282,0.2091498333333333,0.47940933333333335,0.39452733333333334
26.96946,-223.8054,-184.1696,0.0,0.0,0.0
26.64931,-224.5157,-183.1368,0.23038796666666667,0.528091,0.43458966666666665
25.04672,-224.6509,-182.1229,0.17708183333333333,0.40590366666666666,0.3340363333333334
25.59122,-225.1495,-181.8057,0.09251603333333334,0.21206346666666667,0.17451653333333333
27.29993,-224.7299,-183.2215,0.041051166666666666,0.0940967,0.07743636666666667
25.45471,-223.7724,-183.4066,0.2510189666666667,0.575381,0.47350666666666674
25.28279,-223.2022,-184.0083,0.02613535,0.059906966666666665,0.049300133333333336
25.35567,-223.7279,-183.4082,0.23666726666666665,0.5424843333333333,0.4464346666666667
25.50101,-224.277,-182.8181,0.30803763333333334,0.706078,0.5810633333333334
25.72446,-224.4142,-182.7698,0.3138240333333333,0.7193413333333334,0.5919783333333333
26.73745,-224.9985,-182.5969,0.1573484,0.360671,0.2968123
26.64997,-224.232,-183.4819,0.21128550000000001,0.48430466666666666,0.398556
25.98954,-224.2383,-183.1241,0.3114963666666667,0.714006,0.5875876666666667
27.28746,-224.6472,-183.3154,0.04550183333333333,0.10429843333333334,0.08583183333333333
26.65192,-224.8546,-182.7264,0.1991086,0.45639300000000005,0.37558633333333336
25.54518,-224.9097,-182.0726,0.1882067666666667,0.43140399999999995,0.3550216666666667
25.72463,-223.3264,-184.0917,0.06759446666666667,0.15493873333333336,0.12750603333333332
26.73825,-224.3371,-183.401,0.2023658,0.463859,0.38173033333333334
26.2965,-223.9683,-183.6149,0.2354835666666667,0.539771,0.4442016666666667
24.94822,-225.0221,-181.6196,0.002308491666666667,0.00529148,0.004354596666666667
26.41395,-225.0981,-182.3044,0.16207266666666667,0.3715,0.3057239333333333
26.0617,-224.6547,-182.6563,0.2884988,0.6612913333333333,0.5442063333333333
25.28229,-224.7671,-182.1065,0.1933694,0.44323766666666664,0.36476000000000003
24.91689,-223.4661,-183.4937,0.12528573333333334,0.2871775666666667,0.23633126666666668
26.6474,-224.2563,-183.451,0.21629720000000002,0.49579233333333333,0.40800966666666666
24.56583,-223.3845,-183.4067,0.04177843333333333,0.09576373333333334,0.07880826666666667
25.41389,-223.4386,-183.7906,0.1397783,0.32039713333333336,0.26366913333333336
24.53528,-224.2926,-182.2871,0.10090310000000001,0.2312882,0.19033740000000002
26.36737,-223.5585,-184.1505,0.073482,0.16843403333333334,0.13861193333333335
24.18033,-223.8806,-182.5995,0.009887610000000002,0.022664193333333332,0.018651380000000002
26.07612,-223.5477,-184.0092,0.12733550000000002,0.291876,0.24019783333333333
25.01599,-223.8471,-183.0832,0.22945453333333335,0.5259513333333333,0.4328290000000001
27.12576,-224.2919,-183.6614,0.07789080000000001,0.17853980000000003,0.14692840000000001
25.50154,-224.8599,-182.1101,0.19991146666666668,0.4582333333333334,0.3771006666666667
27.38358,-224.5699,-183.4603,0.010061566666666667,0.023062930000000002,0.018979516666666668
24.97332,-223.4594,-183.5318,0.12781789999999998,0.2929817333333334,0.24110779999999998
25.22128,-224.6142,-182.26,0.22460533333333335,0.5148360000000001,0.42368166666666673
26.33972,-223.7673,-183.882,0.16477556666666668,0.3776953333333333,0.3108224666666667
24.69298,-224.1679,-182.5222,0.16753173333333335,0.384013,0.3160215666666667
24.186,-223.6863,-182.8386,0.0,0.0,0.0
26.81836,-225.3503,-182.2123,0.023451573333333333,0.053755266666666676,0.0442376
25.80664,-223.2252,-184.2581,0.0023511953333333335,0.005389366666666667,0.0044351500000000006
25.52581,-225.2956,-181.5936,0.0023470403333333335,0.00537984,0.004427313333333334
25.04777,-224.8291,-181.9069,0.11719510000000001,0.2686323666666667,0.2210696
25.90068,-225.2856,-181.8044,0.0698786,0.16017440000000002,0.13181466666666666
26.03059,-224.2086,-183.1819,0.30700916666666667,0.7037206666666667,0.5791233333333333
25.41407,-224.0215,-183.0825,0.29317746666666666,0.6720160000000001,0.553032
25.50045,-224.5606,-182.4731,0.27867393333333335,0.6387710000000001,0.5256733333333334
24.48721,-224.0193,-182.5937,0.11383713333333335,0.26093533333333335,0.21473536666666668
25.9454,-224.7659,-182.4595,0.26768933333333333,0.6135923333333334,0.5049526666666667
24.93284,-223.3349,-183.6616,0.07440500000000001,0.17054976666666666,0.14035303333333335
24.61948,-223.712,-183.0372,0.13194930000000002,0.3024516666666667,0.24890099999999998
27.07985,-224.1232,-183.842,0.06097806666666667,0.1397728,0.1150253
25.90108,-225.321,-181.7616,0.0506796,0.11616683333333334,0.0955989
26.19372,-224.128,-183.3663,0.2812216,0.6446106666666667,0.530479
24.66352,-224.4603,-182.1513,0.11449313333333334,0.26243903333333335,0.21597280000000002
26.80241,-225.2255,-182.3555,0.07387583333333334,0.1693368,0.13935483333333334
24.83669,-224.1232,-182.6527,0.20674876666666667,0.4739056666666667,0.389998
25.5911,-223.2944,-184.0598,0.0632001,0.14486606666666668,0.11921676666666668
24.88313,-224.6913,-181.987,0.11939790000000002,0.27368156666666665,0.22522480000000003
26.47404,-224.0104,-183.6578,0.21059170000000002,0.48271433333333336,0.39724733333333334
25.98637,-224.9987,-182.1984,0.20411136666666668,0.4678603333333334,0.385023
25.44193,-224.7466,-182.2161,0.22660816666666667,0.519427,0.4274596666666666
