Points:0,Points:1,Points:2,U:0,U:1,U:2,wss,p
28.17853,-219.2994,-178.0304,0.0593001,0.1042212,0.07996268,0.0,376.014265581735
28.17614,-219.3058,-177.9926,0.054118589999999994,0.09402189,0.07287442000000001,0.0,376.05586215961495
30.73763,-212.3466,-178.521,0.1672954,0.512108,-0.02242822,0.0,236.73105764258497
30.73633,-212.3501,-178.5492,0.16721979999999997,0.5045355,-0.01601993,0.0,237.66378090812498
30.72737,-212.3745,-178.5773,0.1669407,0.4950978,-0.01097251,0.0,241.05936822230998
30.70803,-212.427,-178.4597,0.1696168,0.5110049999999999,-0.041319869999999995,0.0,240.65780125893
30.4947,-213.0066,-178.09,0.1691863,0.45547580000000004,-0.1258433,0.0,272.64530300392
30.52517,-212.9238,-178.0098,0.1566117,0.4114639,-0.1203904,0.0,263.92682026711
31.05328,-211.489,-178.1902,0.108985,0.5653802,0.006304456000000001,0.0,118.85775499287249
32.31549,-208.0597,-177.8844,0.2049164,0.726973,0.2833213,0.0,21.382187569754
29.32822,-216.1758,-178.8658,0.03443405,0.1126868,0.01474964,0.0,352.17516014081497
30.80921,-212.1521,-178.3781,0.17190090000000002,0.5690158000000001,-0.04537749,0.0,215.26322378555497
26.11104,-224.9165,-181.7791,0.03420019,0.0947156,0.07661526,0.0,392.849413899745
30.63335,-212.6299,-178.5332,0.1662465,0.4650624,-0.0307357,0.0,259.441455941415
30.61875,-212.6696,-178.593,0.165958,0.44762219999999997,-0.02096006,0.0,262.835043420125
30.643,-212.6037,-178.6062,0.16607500000000003,0.45439729999999995,-0.0147509,0.0,259.24400551885
27.48644,-221.1797,-179.3335,0.06522383,0.1287397,0.0802091,0.0,379.992071663875
27.48787,-221.1758,-179.2806,0.06228111,0.1176797,0.07262969,0.0,379.93994261916
27.4972,-221.1505,-179.3224,0.06609952,0.1302092,0.08113192,0.0,379.98393899960996
27.50185,-221.1378,-179.1813,0.05747367,0.1010462,0.060997,0.0,380.393638627255
27.51289,-221.1078,-179.3503,0.06918594,0.14062070000000002,0.08831346,0.0,380.13872626537494
27.48949,-221.1714,-179.3691,0.06727535999999999,0.1366629,0.08576371999999999,0.0,379.94714202687
31.63126,-209.9187,-178.1513,0.2022571,0.7461262999999999,0.2032788,0.0,45.196081751452496
31.61474,-209.9636,-178.1625,0.2028089,0.7473278999999999,0.2019487,0.0,44.884174078535
31.63288,-209.9143,-178.1792,0.2079123,0.7499254000000001,0.2046314,0.0,44.544961985265495
31.62205,-209.9437,-178.1298,0.194404,0.7388406000000001,0.201511,0.0,44.660699130322
31.63017,-209.9216,-178.131,0.1961269,0.7350816,0.2017419,0.0,43.0293266754725
32.20338,-208.3643,-178.3237,0.1552066,0.6368054999999999,0.2427557,0.0,50.7783158384755
32.21841,-208.3234,-178.3394,0.1501738,0.6024721000000001,0.2382339,0.0,51.290460371386494
32.1901,-208.4004,-178.3543,0.1535206,0.6306888,0.23933959999999999,0.0,53.0006930051335
32.1922,-208.3947,-178.3237,0.1562955,0.6491631,0.2436195,0.0,49.38367057492
32.16041,-208.481,-178.2935,0.16586610000000002,0.6879102,0.2435036,0.0,46.656854908048
27.91362,-220.0191,-173.9337,-0.001833298,0.00030141609999999997,-0.0033024350000000003,0.0,377.38655268468
27.92784,-219.9805,-174.0309,-0.001982515,0.00034892109999999995,-0.003867157,0.0,377.376020217845
27.93028,-219.9738,-173.949,-0.002108285,0.000330024,-0.00387141,0.0,377.38441952683996
27.91435,-220.0171,-173.9588,-0.001825545,0.0003095457,-0.0033476359999999998,0.0,377.382686336095
27.89679,-220.0648,-173.9353,-0.001470032,0.0002456281,-0.002651859,0.0,377.38401955974496
28.17571,-219.307,-171.8293,-0.004376063,-0.0009878609,-0.001894356,0.0,377.503743043515
31.11713,-211.3155,-179.078,0.12364649999999999,0.5844429,0.1323062,0.0,169.528053051225
31.14931,-211.2281,-179.0048,0.1412754,0.5994373000000001,0.1420814,0.0,156.25327849054
31.11747,-211.3146,-178.9855,0.1503614,0.5885336999999999,0.1368297,0.0,164.39180893959997
27.97409,-219.8548,-174.3056,-0.002315114,0.0005324068,-0.005693198,0.0,377.33535689652
27.97672,-219.8477,-174.4216,-0.002185452,0.0005682375,-0.005909953999999999,0.0,377.34828916592494
28.03351,-219.6934,-174.2983,-0.003014705,0.0005590403,-0.007445163,0.0,377.35908827749
28.00963,-219.7582,-174.3645,-0.0026607510000000003,0.000597766,-0.006897336,0.0,377.35375538289
28.00063,-219.7827,-174.2578,-0.0027123789999999996,0.0005253674,-0.00646847,0.0,377.36388788262997
27.61962,-220.8179,-181.4323,0.050828939999999996,0.1456785,0.09450265999999999,0.0,380.33777655632
27.63683,-220.7711,-181.4764,0.04804779,0.1326833,0.08666937000000001,0.0,380.476831783015
27.60957,-220.8452,-181.3543,0.05564623,0.16091919999999998,0.1043409,0.0,380.36750744371494
27.62546,-220.802,-181.4015,0.05227837,0.1489053,0.0966827,0.0,380.390972179955
27.60825,-220.8487,-181.4191,0.052197839999999995,0.1519299,0.0981866,0.0,380.45483359278995
26.52418,-223.794,-183.6692,0.053705619999999996,0.1307136,0.10577199999999999,0.0,391.55632028160994
26.53833,-223.7556,-183.685,0.050799580000000004,0.1255945,0.10112199999999999,0.0,391.52258972326496
26.4984,-223.8641,-183.6507,0.05813491,0.1383946,0.1126103,0.0,391.83829708358496
26.52026,-223.8047,-183.712,0.05252881,0.12644270000000002,0.1027145,0.0,391.559120051275
31.81678,-209.4146,-177.7643,0.12292389999999999,0.502349,0.1683977,0.0,25.553324413380498
26.13904,-224.8404,-181.7668,0.03632839,0.10162940000000001,0.08207932,0.0,392.72715729103993
26.15941,-224.7851,-181.8449,0.044511539999999995,0.11813119999999999,0.09550963,0.0,392.681961009305
26.1379,-224.8435,-181.7104,0.03155852,0.09341525,0.07517213,0.0,392.599034498275
26.11168,-224.9147,-181.7788,0.03425999,0.0948968,0.07675998,0.0,392.848080676095
26.15182,-224.8057,-181.7531,0.03675896,0.1037653,0.08369172000000001,0.0,392.630231931685
26.10915,-224.9216,-181.8944,0.04278138,0.10920120000000001,0.0887662,0.0,392.889677253975
26.10596,-224.9303,-181.8854,0.04179436,0.10712709999999999,0.0870632,0.0,392.90527597068
26.12868,-224.8686,-181.9117,0.04594931,0.11713509999999999,0.09512938,0.0,392.861946202055
29.28506,-216.293,-172.449,-0.01433044,-0.01355902,0.00546048,0.0,377.633065737565
29.24512,-216.4016,-172.5689,-0.016748799999999998,-0.01846596,0.005757388,0.0,377.566671199795
29.26515,-216.3471,-172.5363,-0.016183490000000002,-0.01710732,0.006076909,0.0,377.63586550722994
29.22029,-216.469,-172.517,-0.01606349,-0.01671726,0.004877247,0.0,377.63933188871994
29.24633,-216.3983,-172.5249,-0.01603977,-0.01681125,0.005504094,0.0,377.60733452112
29.25876,-216.3645,-172.4696,-0.01501797,-0.01482262,0.005332152,0.0,377.60600129746996
28.05591,-219.6325,-176.3449,0.001938876,0.001412323,-0.008681424,0.0,377.206700814295
28.05557,-219.6334,-176.3452,0.0019355739999999998,0.0014098160000000002,-0.008662761,0.0,377.20643416956494
28.05582,-219.6327,-176.3445,0.001937664,0.001411939,-0.008677245,0.0,377.20683413665995
28.05579,-219.6328,-176.3448,0.001937817,0.001411557,-0.008675513000000001,0.0,377.20683413665995
28.05581,-219.6328,-176.3435,0.00193565,0.001412476,-0.008677551,0.0,377.20656749193
28.05569,-219.6331,-176.3444,0.001936125,0.001410896,-0.008670126,0.0,377.206700814295
28.05614,-219.6319,-176.3439,0.0019382179999999998,0.0014150170000000002,-0.008691751,0.0,377.20643416956494
30.90548,-211.8905,-178.1665,0.103851,0.4702592,-0.045732350000000005,0.0,170.38624911473
30.91293,-211.8703,-178.1665,0.10240080000000001,0.4701617,-0.0438199,0.0,165.83649008673999
26.52836,-223.7827,-182.1264,0.07682179,0.2055692,0.1616114,0.0,390.66332708084
26.54833,-223.7284,-182.1345,0.07717717,0.20748429999999998,0.16277989999999998,0.0,390.61733086491495
26.5159,-223.8165,-182.1042,0.07645221,0.2040936,0.1606181,0.0,390.79904924841
26.52315,-223.7969,-182.0064,0.07465215,0.2017527,0.1584282,0.0,390.75251974302495
26.53001,-223.7782,-182.0849,0.07630176999999999,0.2048588,0.16083100000000003,0.0,390.67052648854997
27.74107,-220.4879,-178.6561,0.04633947,0.07505117,0.040482069999999995,0.0,377.71545895913493
27.7575,-220.4433,-178.6845,0.054572640000000006,0.09056808999999999,0.050551849999999995,0.0,377.45828011705
27.75437,-220.4518,-178.6269,0.04491138,0.07359216,0.038898920000000003,0.0,377.67106261158995
27.75028,-220.4629,-178.7192,0.056663240000000004,0.09523664,0.05377717,0.0,377.90730984236995
29.5092,-215.6841,-173.2823,-0.008667905,-0.05340731,0.04558838,0.0,377.2996265027
29.49532,-215.7218,-173.3257,-0.006651847,-0.05720872,0.04688055,0.0,377.14910555261497
29.50118,-215.7059,-173.2333,-0.009879912,-0.05136781,0.04163895,0.0,377.420016598295
29.48125,-215.76,-173.2923,-0.00747363,-0.05691668,0.04316833,0.0,377.18816900556
31.91786,-209.14,-178.6756,0.1330339,0.676396,0.19896439999999999,0.0,61.86417714611749
31.89041,-209.2146,-178.7011,0.1306506,0.6833991,0.1963056,0.0,65.68346293627249
27.89262,-220.0761,-173.8784,-0.0014669090000000002,0.0002382643,-0.002508053,0.0,377.38735261886995
27.92415,-219.9905,-173.8546,-0.00208588,0.0002921068,-0.003565619,0.0,377.39148561218497
27.8693,-220.1395,-173.8118,-0.001005513,0.0001650443,-0.001607787,0.0,377.39748511860995
29.49453,-215.7239,-172.9696,-0.014939530000000001,-0.03252202,0.024054540000000003,0.0,377.91864224339497
30.47803,-213.0519,-179.6591,0.045679090000000006,0.3117434,-0.0195375,0.0,306.249071779805
30.50382,-212.9818,-179.6654,0.04559898,0.3187321,-0.01666134,0.0,305.558728573835
29.62459,-215.3706,-179.2268,0.001852726,0.08332265,-0.015179400000000001,0.0,348.606920363955
29.59695,-215.4457,-179.2087,0.0017229340000000002,0.07716681,-0.01299757,0.0,349.266066136515
29.6512,-215.2983,-179.1505,0.005959656,0.1119696,-0.01661784,0.0,347.90657798060994
28.09064,-219.5381,-179.3616,0.1042173,0.2246359,0.1610904,0.0,377.54787274633
28.06628,-219.6043,-179.2944,0.1043663,0.2246135,0.15976610000000002,0.0,377.213900222005
30.22766,-213.7321,-177.8017,0.1449153,0.367562,-0.16779260000000001,0.0,317.79012230602996
30.22109,-213.75,-177.7483,0.1449463,0.3642729,-0.17780729999999997,0.0,323.744165804565
27.15155,-222.0896,-179.8303,0.04271489,0.11870570000000001,0.07321212,0.0,383.01955592829495
27.17159,-222.0351,-179.8308,0.04583075,0.1261726,0.07835202,0.0,382.77597596743993
27.14569,-222.1055,-179.8616,0.04333039,0.1231485,0.07648394,0.0,382.98449214629994
27.16032,-222.0657,-179.8638,0.04532756,0.1280096,0.07981373,0.0,382.92849675299993
27.44592,-221.2898,-181.9496,0.03145785,0.1174287,0.07289867,0.0,381.8533852016399
31.56074,-210.1103,-179.0735,0.0845744,0.6781346,0.1613752,0.0,87.496401735105
31.57625,-210.0681,-179.0294,0.08858431,0.6882597,0.1653341,0.0,82.7207279596225
31.81138,-209.4293,-178.0751,0.2167163,0.7414516999999999,0.22866869999999997,0.0,37.8357006179515
31.809,-209.4358,-178.0681,0.215751,0.7410926999999999,0.22908650000000003,0.0,37.4915955938865
31.81235,-209.4267,-178.063,0.2153455,0.7404996,0.22943460000000002,0.0,37.315343427356495
31.81092,-209.4306,-178.0644,0.215345,0.7406182,0.2293279,0.0,37.526459392334
31.80695,-209.4413,-178.0607,0.21421959999999998,0.7392587,0.2284144,0.0,37.161089451051495
26.58129,-223.6389,-180.762,0.02085877,0.09324108,0.06893972,0.0,389.656076613265
26.56043,-223.6956,-180.6755,0.01409405,0.06914238,0.050092319999999996,0.0,389.53781967551
30.04667,-214.2238,-177.5166,0.10878629999999999,0.2844462,-0.1437877,0.0,356.64399249325
30.04232,-214.2357,-177.5096,0.1080372,0.28247330000000004,-0.1422034,0.0,357.28673961491495
30.05192,-214.2096,-177.5174,0.1091109,0.28612719999999997,-0.1472892,0.0,355.42182637329495
31.95142,-209.0488,-177.6007,0.1125236,0.4218425,0.1596506,0.0,22.5601573257115
31.93679,-209.0886,-177.5043,0.07385839,0.2626699,0.1030863,0.0,20.5107259309315
31.999,-208.9196,-178.3176,0.1918894,0.7336727000000001,0.2263779,0.0,48.924228372893495
31.99608,-208.9275,-178.3542,0.1838513,0.7308599,0.22422129999999998,0.0,51.192041801543496
31.99733,-208.9241,-178.3188,0.1919422,0.7335156,0.22619109999999998,0.0,48.988196443620495
31.99563,-208.9287,-178.3073,0.1943875,0.7337302,0.22671209999999997,0.0,48.4135237215245
31.99927,-208.9189,-178.3158,0.1922654,0.7337056,0.2264992,0.0,48.842608421040495
32.001,-208.9141,-178.3188,0.19119,0.7334528,0.2263394,0.0,49.062417004215995
32.00015,-208.9164,-178.3104,0.19304770000000002,0.733677,0.2269295,0.0,48.567671039937494
30.24346,-213.6892,-178.2651,0.1482012,0.35279780000000005,-0.07745693000000001,0.0,314.581986237035
31.68894,-209.762,-178.57,0.1847437,0.7236593,0.2007543,0.0,54.873218953794996
31.74491,-209.6099,-178.5107,0.1904769,0.7290062,0.2031827,0.0,52.6118183309015
31.72195,-209.6723,-178.5531,0.18428139999999998,0.7267546,0.2010194,0.0,54.683901195495
28.58279,-218.201,-179.5871,0.08718898,0.1303893,0.12458140000000001,0.0,375.59909973712496
28.62684,-218.0814,-179.6871,0.08012190000000001,0.09978305000000001,0.1105605,0.0,375.494041713505
28.58295,-218.2006,-179.6527,0.08419221,0.1196832,0.1188555,0.0,375.84507950054996
31.41899,-210.4954,-178.4366,0.20001429999999998,0.7222305,0.179107,0.0,69.550091498239
31.43784,-210.4442,-178.43,0.2019607,0.7254263000000001,0.1805985,0.0,66.23343102413399
31.43619,-210.4487,-178.3902,0.2002972,0.7322418999999999,0.18096109999999999,0.0,67.392882303593
26.49361,-223.8771,-183.4767,0.06519825,0.1574016,0.1274865,0.0,391.78136843372994
29.79647,-214.9036,-176.7653,0.08707858,0.16314720000000002,0.02365845,0.0,399.43033915851
29.81324,-214.858,-176.8029,0.08613567,0.1624063,0.01292265,0.0,400.21480795416994
30.96272,-211.735,-179.741,0.04475055,0.3796575,0.07079269,0.0,240.00692147299998
30.91051,-211.8769,-179.6516,0.051498,0.4307188,0.060887399999999994,0.0,248.28450714875498
27.91731,-220.009,-174.9858,-0.0006729631,0.0003813495,-0.003407568,0.0,377.29749334485996
27.88036,-220.1095,-174.9439,-0.0003398807,0.0001595255,-0.001555779,0.0,377.30135969344497
27.89938,-220.0578,-175.0387,-0.0004427674,0.00026184369999999996,-0.00237797,0.0,377.28896071349993
31.88605,-209.2264,-177.541,0.06941057,0.2437621,0.09522285,0.0,22.271287757466002
31.86888,-209.2731,-177.5293,0.05758618,0.19683399999999998,0.07741656,0.0,21.706374232487995
31.87776,-209.249,-177.5647,0.07437773,0.265969,0.1029235,0.0,23.078021388080998
28.15657,-219.359,-177.5378,0.01123684,0.012068589999999999,0.003047104,0.0,376.37250277648997
28.16322,-219.341,-177.4931,0.010524519999999999,0.01079491,0.0013663420000000002,0.0,376.66594530185495
28.16821,-219.3274,-177.5629,0.01354079,0.0158339,0.0069729169999999995,0.0,376.601683921925
31.34356,-210.7003,-179.361,0.054079119999999994,0.5937742,0.13240180000000001,0.0,130.9346281040325
26.78084,-223.0967,-183.7134,0.0048357899999999995,0.051142820000000005,0.03363644,0.0,390.10857272007496
26.76216,-223.1475,-183.6385,0.01149899,0.07217897,0.04948681,0.0,390.320821925155
26.77413,-223.1149,-183.8047,0.002602579,0.03512362,0.02295793,0.0,390.27482570922996
26.80176,-223.0399,-183.7349,0.002456345,0.03693495,0.023937490000000002,0.0,390.079241799775
26.78246,-223.0923,-183.7522,0.0035158859999999998,0.042182990000000004,0.02766244,0.0,390.16923439615
28.55587,-218.2742,-179.5262,0.09039682,0.1476702,0.1321725,0.0,375.78855081779
28.54842,-218.2944,-179.6234,0.08664987,0.1349863,0.1247982,0.0,376.11119094109
29.83263,-214.8054,-176.2786,0.0506142,0.05235743,0.0890635,0.0,403.74505085700497
29.83596,-214.7963,-176.3844,0.05666289,0.06783484,0.07016039,0.0,407.05051225244995
29.83704,-214.7934,-176.2697,0.04884048,0.04781208000000001,0.09093976,0.0,404.121286571035
29.81947,-214.8411,-176.2872,0.05495934,0.06329190999999999,0.08783044000000001,0.0,402.68407147633496
29.83462,-214.7999,-176.2502,0.04888951,0.04702182,0.09394542,0.0,403.57026523649
29.44181,-215.8672,-172.5095,-0.01033651,-0.009331713,0.0064108920000000005,0.0,377.77238760898996
29.45233,-215.8386,-172.5388,-0.01041577,-0.00969296,0.006819378,0.0,377.75052274113
29.43546,-215.8844,-172.4571,-0.009213709,-0.007929401,0.0054750580000000005,0.0,377.69599389384496
29.40515,-215.9668,-172.4975,-0.01192859,-0.0108791,0.006685354,0.0,377.71665886042
29.42681,-215.9079,-172.5742,-0.012827789999999999,-0.0129544,0.008169253,0.0,377.73772379408996
28.08056,-219.5655,-181.2642,0.02409426,0.02561498,0.024408979999999997,0.0,380.58442293157
28.1114,-219.4818,-181.3286,0.01208377,0.010740350000000001,0.01123562,0.0,380.50549609149
28.08003,-219.567,-181.3414,0.01595154,0.01544976,0.01533226,0.0,380.621086581945
28.06193,-219.6161,-171.6865,-0.0030026469999999998,-0.0003129854,-0.00127211,0.0,377.50627616845
28.01282,-219.7496,-171.8714,-0.0030813629999999997,-0.00024189929999999998,-0.001449495,0.0,377.49401051086994
27.9693,-219.8678,-171.7837,-0.002242454,-9.438993999999999e-05,-0.001006779,0.0,377.49347722140993
28.01219,-219.7513,-171.7015,-0.0025305889999999998,-0.0001663446,-0.00108858,0.0,377.50254314222997
28.10231,-219.5064,-180.9695,0.04654632,0.06344731,0.05465086,0.0,380.39643839691996
28.06508,-219.6076,-180.8377,0.05738924,0.09663527999999999,0.07581818,0.0,380.22618573681495
28.08058,-219.5655,-180.9473,0.04978845,0.07377472,0.06110667,0.0,380.52469451204996
28.10186,-219.5077,-180.9451,0.048102400000000003,0.06763906,0.057484089999999995,0.0,380.36830737790496
26.43097,-224.0473,-181.0195,0.01780048,0.08407455999999999,0.06564609,0.0,390.73692102632
27.87775,-220.1165,-181.2971,0.04543049,0.07748737,0.059101280000000006,0.0,380.46309957942
27.88584,-220.0946,-181.2163,0.04930292,0.08958838999999999,0.06677732,0.0,380.27751484734
27.87457,-220.1252,-181.1227,0.05458174,0.11009980000000001,0.07914529,0.0,380.161924356885
28.40761,-218.677,-175.0504,-0.002177054,0.0019174849999999998,-0.014917050000000001,0.0,377.23523180040496
28.40006,-218.6975,-175.1691,-0.001644248,0.00248626,-0.01494736,0.0,377.206700814295
28.41962,-218.6443,-175.0649,-0.002051376,0.0020362749999999997,-0.01500007,0.0,377.23403189912
28.4221,-218.6376,-175.035,-0.002195727,0.001882022,-0.014996549999999999,0.0,377.23003222816993
28.3912,-218.7215,-175.0226,-0.0023730970000000002,0.001751867,-0.01477252,0.0,377.23096548472495
30.55531,-212.8419,-178.9155,0.1610473,0.3759601,0.02092289,0.0,280.99248295420495
30.58552,-212.7598,-178.9156,0.1631231,0.3856895,0.025559850000000002,0.0,276.63137507269
26.8924,-222.7936,-180.2704,0.03020137,0.112653,0.07527597,0.0,386.834442080405
26.92596,-222.7024,-180.1679,0.028566760000000004,0.1055377,0.06884997,0.0,386.28222084457497
26.90357,-222.7633,-180.2623,0.03105368,0.1150302,0.07665624,0.0,386.73698343159
30.68137,-212.4995,-178.9461,0.1650984,0.41859699999999994,0.04157778,0.0,261.75286578341996
30.66799,-212.5358,-178.8602,0.16801639999999998,0.4211145,0.033444549999999997,0.0,261.11291843142
28.84571,-217.4867,-171.9313,-0.007274348000000001,-0.006288080000000001,-0.00044261319999999997,0.0,377.57720366663
28.87957,-217.3947,-172.0358,-0.008409394,-0.0076314139999999996,-0.0004098317,0.0,377.59200244914496
27.47043,-221.2232,-181.7063,0.04393436999999999,0.15179510000000002,0.09600467,0.0,381.50448057243494
27.42605,-221.3438,-181.7299,0.045371119999999994,0.1615497,0.1028356,0.0,381.67046691685994
27.43814,-221.3109,-181.7509,0.04341708,0.1550147,0.09822884,0.0,381.64220257548
27.41654,-221.3696,-181.7207,0.04663177,0.1652211,0.1056095,0.0,381.67739967984
27.43254,-221.3261,-181.715,0.0458385,0.1620433,0.1031937,0.0,381.583407412515
27.41502,-221.3737,-181.7711,0.043815,0.1590635,0.10121169999999999,0.0,381.790857012455
28.84106,-217.4993,-171.7145,-0.004666337,-0.003754247,-0.0001548394,0.0,377.593335672795
28.11567,-219.4701,-178.2121,0.0687363,0.122692,0.09241659,0.0,375.354053230255
28.08193,-219.5618,-178.146,0.05188975,0.08943572,0.07097378,0.0,375.13340471617994
27.21177,-221.9259,-179.9805,0.057298989999999994,0.1633378,0.1053171,0.0,382.52413001995495
27.21439,-221.9188,-179.9273,0.055629929999999994,0.1561316,0.09989334,0.0,382.508931270345
27.19525,-221.9708,-179.9127,0.05234145,0.1484098,0.09428660000000001,0.0,382.48719972485
30.95143,-211.7657,-178.7017,0.1709573,0.5638857,0.06562241,0.0,190.94162470569998
30.97259,-211.7082,-178.6342,0.1721505,0.5891442,0.05927731,0.0,182.26873821771997
29.02959,-216.9871,-172.1767,-0.010554460000000002,-0.009858229,0.0007335146,0.0,377.632799092835
29.01052,-217.0389,-172.0928,-0.009362716,-0.008646038,0.0005030761,0.0,377.61746702086
30.00752,-214.3302,-177.3439,0.09485073999999999,0.24500080000000002,-0.1428399,0.0,372.45255860075997
30.03729,-214.2493,-177.405,0.1000478,0.2649419,-0.1565035,0.0,364.46761551617993
26.58856,-223.6191,-182.4044,0.07796926,0.2090604,0.16372520000000002,0.0,390.4158807714
26.54532,-223.7366,-182.4316,0.0792248,0.2086236,0.1644436,0.0,390.84264566176495
26.57084,-223.6673,-182.4819,0.07817439,0.20759270000000002,0.16320430000000002,0.0,390.50494011122
26.57327,-223.6607,-182.3228,0.07833642,0.20982399999999998,0.16441240000000001,0.0,390.50227366392
26.5155,-223.8176,-182.379,0.07954194,0.2081251,0.1645474,0.0,391.138887956795
26.55336,-223.7148,-182.3454,0.07878377,0.20917249999999998,0.16453700000000002,0.0,390.75238642065995
26.56103,-223.6939,-182.3715,0.07865999,0.20904409999999998,0.1643389,0.0,390.71958911887
26.55775,-223.7028,-182.395,0.07876431,0.2088193,0.16426069999999998,0.0,390.78718355792495
26.52986,-223.7786,-182.3185,0.07895387000000001,0.20847860000000001,0.16426680000000002,0.0,390.81371470856
29.73005,-215.0841,-174.8584,0.008467449,-0.016654469999999998,0.1455258,0.0,377.809851193555
29.73602,-215.0678,-174.8247,0.0070443630000000005,-0.01836365,0.1463826,0.0,377.71652553805495
29.72864,-215.0879,-174.8131,0.007294712,-0.01779286,0.1443656,0.0,377.73332415604494
29.74237,-215.0506,-174.7552,0.0048793940000000004,-0.01938589,0.1444853,0.0,378.356206245325
32.07954,-208.7008,-178.1265,0.2098594,0.7295721000000001,0.24553229999999998,0.0,39.989403434398
32.07392,-208.716,-178.1086,0.214346,0.7302244,0.24626460000000003,0.0,38.893040298056995
32.07374,-208.7165,-178.1039,0.2150482,0.7304053,0.2464362,0.0,38.7581047324405
32.06711,-208.7345,-178.1081,0.21519300000000002,0.7306216000000001,0.2457338,0.0,38.856083338478996
32.07179,-208.7218,-178.1042,0.2152222,0.7304539,0.2463786,0.0,38.778623044414
32.0724,-208.7202,-178.1094,0.214469,0.7303606,0.24608229999999998,0.0,38.895653416410994
32.07299,-208.7186,-178.1061,0.2148072,0.7302744,0.2463614,0.0,38.738812986225
26.92759,-222.698,-183.1277,0.01429834,0.1022951,0.06856594,0.0,388.3013880625
31.40141,-210.5432,-178.0683,0.1116991,0.5885333,0.1277052,0.0,48.76861450846549
31.38815,-210.5792,-178.0829,0.1143157,0.5984747,0.1264126,0.0,50.082333096465995
31.39268,-210.5669,-178.0601,0.1052069,0.5624818,0.1208884,0.0,48.5520723232325
31.38476,-210.5884,-178.1243,0.1315494,0.6445757000000001,0.1358661,0.0,52.852665183274
31.39812,-210.5521,-178.1025,0.12476860000000001,0.6302025,0.1348401,0.0,50.510404546008
28.81753,-217.5633,-172.0735,-0.008537816,-0.007605847999999999,-0.0008567979,0.0,377.59186912677995
28.77083,-217.6902,-172.016,-0.007817486,-0.006716028000000001,-0.000944253,0.0,377.56000508154494
28.78545,-217.6504,-172.0627,-0.008264691,-0.007236645000000001,-0.001008251,0.0,377.55880518026
27.53489,-221.0481,-179.2778,0.06859732,0.1339128,0.08330515,0.0,379.93540965874996
28.28918,-218.9987,-177.1366,0.01182998,0.01115695,-0.001316551,0.0,377.01191683902994
28.33103,-218.885,-177.1682,0.01581971,0.01888059,0.006143215,0.0,377.17550338088495
28.31548,-218.9273,-177.122,0.013277879999999999,0.01394106,0.0015358099999999999,0.0,377.20710078139
28.31014,-218.9418,-177.1861,0.014718219999999999,0.016332660000000002,0.004137183,0.0,377.06924545597997
31.55841,-210.1166,-178.411,0.21214670000000002,0.7265616,0.20052,0.0,53.749844706305
31.55712,-210.1201,-178.3729,0.2120932,0.7313434999999999,0.1994436,0.0,53.51403743932949
31.57362,-210.0753,-178.3356,0.2127436,0.7387142,0.2000088,0.0,49.666953936072
31.56858,-210.089,-178.4154,0.2124997,0.7269334999999999,0.2004737,0.0,53.86587516056449
32.18827,-208.4053,-178.0952,0.1958318,0.7223333,0.2598698,0.0,38.9114521166635
32.21106,-208.3434,-178.0838,0.1943055,0.7214359,0.2612954,0.0,33.663230550675
31.92724,-209.1145,-177.4264,0.04246391,0.1310743,0.05706993,0.0,18.559726438231
26.4391,-224.0252,-183.1804,0.07795125,0.1871999,0.1519734,0.0,391.95108780437494
28.18578,-219.2797,-174.1088,-0.004510732,-0.0002317757,-0.009768097,0.0,377.36228801424994
28.19602,-219.2518,-174.1361,-0.004523195,-0.0002537014,-0.009995588,0.0,377.35748840911
28.18515,-219.2814,-174.1839,-0.004379412,-9.429433e-05,-0.01001412,0.0,377.35508860653994
28.18586,-219.2794,-174.139,-0.004461461,-0.000179601,-0.009871505000000001,0.0,377.35962156694995
28.17357,-219.3129,-174.1395,-0.004382009,-0.0001073203,-0.009696108,0.0,377.35775505384
28.20181,-219.2361,-174.1862,-0.004460597,-0.0001968977,-0.01024257,0.0,377.344556139705
27.55618,-220.9902,-180.3572,0.09044897,0.2279494,0.1544705,0.0,380.06699883300496
27.56383,-220.9694,-180.3863,0.09029973,0.22795390000000001,0.1545831,0.0,380.017402913225
27.57838,-220.9299,-180.3071,0.09127721,0.2279073,0.1547036,0.0,379.8060869647
27.55804,-220.9852,-180.332,0.09063366,0.2279209,0.1545034,0.0,380.02820202478995
27.53933,-221.036,-180.3401,0.09005342000000001,0.22795359999999998,0.1545765,0.0,380.09086353633995
32.00482,-208.9037,-178.018,0.2254935,0.735162,0.2473188,0.0,35.245953674536
32.00182,-208.9119,-178.0,0.22325040000000002,0.7310098,0.2473676,0.0,34.677600432541
32.00035,-208.9159,-178.0206,0.2252587,0.7346277999999999,0.2468589,0.0,35.708715603451
31.99435,-208.9322,-178.0918,0.22158560000000002,0.734496,0.241722,0.0,37.7641598368925
31.99806,-208.9221,-178.0252,0.2255828,0.7354523000000001,0.2463875,0.0,35.6814778442815
32.00046,-208.9156,-178.0291,0.22540970000000002,0.7354437,0.2463028,0.0,36.014343792976995
31.99535,-208.9295,-178.0062,0.2235339,0.7319656999999999,0.2464377,0.0,34.6892394750055
26.98025,-222.555,-181.0479,0.07098969000000001,0.2120611,0.152322,0.0,386.04637358089
